aid,similarity_baseline
127397,"[127981, 128217, 127994, 128722, 128505, 129277, 128527, 128582, 128574, 127877, 128993, 128623, 129402, 129389, 127851, 128330, 128513, 128624, 129100, 128195, 128721, 128099, 129240, 129362, 128464, 128045, 128201, 128750, 128322, 129190, 128134, 129302, 128433, 128198, 128133, 129234, 129097, 129052, 129001, 128018, 127995, 128667, 128627, 128843, 129281, 128264, 128277, 128263, 128694, 128620, 128827, 129180, 129116, 128926, 129285, 127946, 128747, 128115, 127875, 128647, 128013, 128184, 129105, 128076, 129111, 128966, 128762, 129172, 128376, 127972, 128798, 129045, 128281, 128669, 128073, 128267, 129420, 129351, 129193, 129187, 128592, 128450, 127876, 128934, 128975, 129212, 128053, 128084, 129076, 128909, 129263, 129080, 129107, 128960, 129068, 128414, 127985, 129137, 129276, 128040]"
127398,"[128959, 128050, 129293, 128260, 129108, 128879, 128848, 128769, 128822, 129267, 128821, 128595, 128119, 128200, 128596, 129308, 129092, 129284, 129383, 128248, 129380, 128145, 128059, 129377, 129232, 128390, 128714, 129427, 128276, 128776, 127871, 128824, 128237, 129378, 129382, 128556, 128440, 128969, 129152, 129421, 128341, 127951, 128591, 128007, 128883, 128253, 128373, 128563, 128712, 128815, 129319, 129299, 128152, 128287, 128733, 129016, 128767, 128947, 128610, 128854, 128241, 128417, 129099, 128834, 127978, 128891, 128326, 128194, 127880, 129063, 129381, 128778, 128888, 128103, 128033, 127998, 128197, 127891, 129300, 128227, 128038, 128700, 128812, 128973, 128830, 129090, 128995, 128126, 128352, 128961, 127909, 129229, 128646, 128266, 127887, 128644, 128426, 128019, 128456, 128896]"
127400,"[129381, 129331, 128746, 128275, 128872, 128534, 128121, 128708, 129205, 128405, 128651, 127941, 128866, 128691, 128365, 128429, 127925, 127870, 128535, 128685, 128483, 128192, 128415, 128878, 128815, 128225, 129349, 128129, 128439, 129345, 129186, 129067, 128877, 128140, 129004, 128767, 128110, 129403, 128497, 128101, 129042, 128482, 128615, 128290, 128031, 128785, 128594, 128460, 128089, 128165, 128274, 128178, 127918, 129229, 128741, 129417, 129046, 129173, 128360, 127968, 128024, 127854, 128518, 128609, 127905, 127978, 128528, 128563, 128087, 129888, 128807, 128778, 128383, 129099, 127977, 127945, 128918, 128596, 129118, 128936, 128904, 127939, 128556, 128390, 128103, 129170, 128177, 128744, 128538, 128086, 127883, 128740, 127860, 128434, 128170, 128399, 128757, 128974, 128393, 129354]"
127401,"[128220, 128622, 128925, 128760, 128944, 129279, 128235, 128833, 129082, 128190, 128826, 129237, 128048, 129397, 129316, 128817, 129334, 128072, 128368, 128675, 128465, 128968, 128041, 129414, 127852, 127923, 129262, 128791, 128748, 128422, 128909, 128577, 127950, 129079, 129037, 128701, 128420, 127970, 128167, 128124, 128245, 129432, 129385, 127980, 128397, 128729, 129343, 129256, 128312, 129175, 129287, 128337, 129231, 128001, 128166, 129387, 127873, 128035, 129057, 128485, 128860, 129132, 128960, 128738, 128902, 128921, 129101, 128156, 128033, 129244, 128122, 129217, 128604, 128631, 128028, 129201, 128539, 129335, 128564, 129324, 128043, 129028, 128961, 129315, 128256, 129178, 128417, 128277, 128328, 128660, 128742, 127929, 127906, 128938, 128316, 127986, 128616, 127998, 129396, 129136]"
127402,"[128944, 128220, 129316, 129037, 128167, 129082, 128311, 128122, 128960, 128622, 129262, 128760, 128198, 129141, 128033, 129362, 128434, 128156, 128961, 129175, 128745, 128152, 128817, 127892, 129136, 128977, 128892, 128604, 129313, 128935, 128614, 129305, 128541, 127980, 127929, 129413, 129034, 129328, 129247, 128791, 128894, 129237, 129005, 129201, 128689, 128880, 128410, 128018, 128321, 128206, 127970, 128022, 128316, 128277, 127973, 128534, 128352, 127899, 128526, 129093, 129014, 128256, 128397, 128928, 128749, 128801, 129028, 129115, 129279, 127852, 127923, 127921, 127919, 129244, 128670, 129256, 128908, 128460, 128798, 128978, 129186, 128422, 128577, 128883, 129090, 128934, 127942, 128979, 127998, 129159, 128400, 129091, 128748, 128841, 128805, 128421, 128627, 129242, 128368, 128513]"
127403,"[128144, 128095, 128406, 128745, 129215, 128030, 127989, 128995, 127914, 129015, 128065, 128663, 128764, 127988, 128300, 129089, 128404, 128082, 128440, 128639, 128266, 129055, 129048, 128237, 128558, 128710, 128256, 128293, 128570, 128161, 128372, 128105, 127874, 128797, 128482, 129020, 128778, 127982, 128773, 128230, 128912, 129288, 128455, 129267, 128970, 128525, 128022, 128526, 129011, 129032, 128850, 128541, 128873, 129885, 128763, 128588, 127920, 129027, 129132, 128447, 128895, 128948, 128529, 129327, 129374, 129218, 128583, 128196, 128315, 129064, 128563, 127903, 128046, 128615, 128387, 128371, 128578, 127979, 128768, 128896, 129412, 129350, 128459, 128978, 129147, 129353, 128159, 128240, 129060, 128961, 127912, 128318, 128718, 128279, 128319, 128486, 129168, 128432, 128822, 127971]"
127404,"[128934, 129190, 129180, 128264, 128980, 129277, 129276, 128330, 129116, 128627, 128527, 128223, 129402, 128277, 127981, 128647, 129240, 128051, 129389, 129155, 128453, 129305, 128631, 128505, 129234, 129107, 127893, 128217, 128689, 127995, 129285, 128201, 129223, 127994, 128676, 129161, 128198, 129212, 128747, 129301, 128666, 128762, 129281, 128018, 128462, 128335, 128075, 128297, 127884, 128926, 128322, 128262, 128414, 128624, 129420, 128620, 127946, 129001, 128220, 128045, 128750, 129052, 129246, 128074, 128722, 128162, 128070, 128993, 128786, 128106, 128267, 127875, 128524, 128513, 128960, 128827, 129262, 128626, 129045, 128604, 129097, 129093, 128362, 129302, 129100, 129082, 128263, 128623, 128247, 128259, 128134, 128310, 129096, 128380, 128195, 128464, 127926, 129198, 128076, 129076]"
127405,"[128871, 128128, 128651, 127870, 128165, 128024, 128936, 127936, 128254, 127854, 128691, 128490, 127925, 129340, 128615, 128383, 127907, 129025, 129151, 129354, 128497, 128327, 129078, 128225, 128746, 128405, 129307, 128287, 128813, 128872, 129424, 128351, 128460, 128741, 129066, 129067, 129121, 128434, 127860, 128341, 129207, 127918, 129017, 128918, 128164, 128708, 127888, 129345, 128290, 128796, 128416, 129065, 129194, 128549, 127960, 128229, 128429, 127850, 128385, 128894, 128823, 129381, 128140, 128003, 128757, 129374, 129206, 128866, 127977, 128170, 128370, 128942, 128799, 128365, 129205, 128535, 128087, 129378, 128178, 128642, 128116, 129259, 128022, 129403, 128772, 128878, 128927, 128156, 128390, 128563, 129159, 128415, 129024, 128646, 128616, 128086, 128999, 128482, 128740, 128382]"
127406,"[128563, 127854, 129381, 129284, 128007, 128596, 128879, 129118, 128019, 129108, 127967, 128815, 128159, 128821, 129378, 128260, 129382, 128556, 128586, 128266, 129267, 128440, 129232, 128811, 128086, 129377, 127941, 129345, 129353, 129421, 129092, 129129, 128110, 128031, 128947, 128981, 128518, 128757, 128460, 129046, 128767, 128636, 127978, 129390, 128241, 128238, 128890, 128140, 128415, 129026, 128575, 129293, 128194, 128822, 128799, 128591, 127925, 128326, 127918, 128999, 129383, 129300, 128027, 128708, 128119, 129229, 128714, 127939, 129308, 128943, 128121, 128050, 127932, 129335, 128903, 128662, 128824, 129192, 129205, 128616, 128517, 129424, 129147, 129131, 129176, 129011, 128691, 128740, 127968, 128248, 128482, 128898, 129099, 128653, 128685, 128615, 128967, 128989, 127977, 128746]"
127407,"[128959, 128596, 128440, 128879, 128390, 128556, 129293, 129378, 128313, 129250, 128646, 129308, 129232, 128821, 128714, 128275, 129383, 128238, 128145, 128822, 128241, 128595, 128007, 128103, 128757, 128200, 128276, 128848, 129381, 129377, 128708, 128834, 128391, 127951, 128260, 129118, 128947, 129284, 129192, 129427, 129016, 128563, 128050, 128119, 127887, 128384, 128417, 129138, 129335, 127871, 129421, 128005, 128690, 129108, 128029, 129380, 129261, 128159, 128024, 128653, 128287, 129229, 128999, 129151, 129424, 128031, 128769, 127978, 128969, 129299, 128019, 128981, 128815, 129063, 128767, 128888, 129300, 128903, 128853, 128237, 128038, 128253, 129888, 128824, 128806, 129222, 128105, 127898, 128256, 129267, 129231, 127883, 128711, 128710, 128883, 127854, 127905, 128898, 128813, 129195]"
127408,"[129033, 128938, 128559, 128465, 127862, 129397, 129355, 129372, 128071, 129407, 129315, 129342, 128742, 128368, 128880, 129330, 129400, 127856, 129412, 129287, 128675, 129256, 129324, 128701, 128576, 129343, 129486, 128160, 129135, 128215, 127998, 128668, 129124, 128645, 128001, 128206, 128048, 129369, 129352, 128428, 129414, 129201, 128190, 129385, 129387, 128851, 128522, 128961, 129298, 128935, 128431, 129178, 128860, 129299, 129411, 129179, 127950, 129393, 128531, 127871, 129311, 128793, 129258, 127962, 129365, 128666, 129970, 128567, 129334, 129084, 129368, 129366, 129733, 129886, 128599, 128547, 128693, 128237, 129357, 129296, 129392, 128218, 128033, 129237, 127933, 129273, 128749, 129272, 128748, 128725, 128571, 128577, 128258, 128988, 127861, 128014, 129136, 128709, 128417, 127970]"
127409,"[128746, 128399, 129205, 128365, 128646, 128390, 128596, 127968, 128815, 128429, 127941, 127905, 129016, 128704, 128873, 128871, 128313, 129888, 128615, 128708, 128339, 128315, 127978, 129403, 127971, 128936, 128691, 127977, 128483, 128275, 129138, 128405, 129065, 129384, 127925, 128165, 128635, 128685, 128556, 129099, 128651, 128024, 129151, 128391, 128005, 128812, 128105, 128534, 127854, 127939, 128360, 128370, 128710, 128927, 129261, 129378, 129381, 128434, 128241, 128995, 128449, 128778, 128872, 128383, 128543, 128351, 128478, 129066, 128813, 128319, 128947, 129427, 128628, 128150, 128022, 129250, 128879, 128159, 128740, 128757, 129267, 129331, 128253, 129308, 128128, 128440, 128609, 128033, 128225, 128878, 128129, 128003, 129004, 129210, 128999, 128834, 129292, 128653, 129131, 129176]"
127410,"[128482, 128460, 127978, 128112, 128015, 128434, 127939, 128563, 128850, 128518, 128585, 129382, 128031, 129099, 127854, 128326, 128767, 128616, 128110, 128194, 128854, 127860, 128101, 128248, 129164, 128896, 128533, 128815, 129242, 128872, 128449, 128599, 128172, 128375, 128811, 128415, 128597, 127967, 128778, 128266, 128978, 129292, 129378, 129131, 129176, 128636, 127941, 129000, 128740, 129108, 128370, 128412, 128319, 128122, 129256, 129353, 128224, 129381, 128192, 128121, 128651, 128260, 129421, 128422, 128812, 128690, 127887, 128741, 129217, 128576, 128456, 129232, 128702, 128771, 127979, 128821, 128595, 129147, 129267, 128218, 128891, 128022, 129374, 128517, 129092, 129405, 128615, 128499, 128596, 129210, 128541, 128373, 128178, 128650, 127918, 129424, 129390, 128492, 129188, 128733]"
127411,"[128691, 127925, 129354, 127941, 128129, 128178, 129417, 128110, 128651, 128815, 128290, 129173, 129381, 128405, 128089, 127918, 127854, 128872, 128866, 128121, 128746, 128031, 128482, 129349, 129004, 128192, 128636, 129186, 128785, 129011, 129888, 128393, 128170, 128685, 129340, 128904, 128274, 127978, 128429, 128225, 128371, 128112, 128767, 128101, 128615, 128439, 129205, 129403, 128327, 127872, 129350, 129067, 127968, 128415, 128116, 128778, 128535, 128741, 128518, 128635, 129000, 128616, 128483, 128499, 128399, 128140, 129042, 128594, 129345, 128365, 129131, 129176, 129210, 128538, 128877, 128304, 128434, 128918, 128148, 129363, 128740, 128757, 129375, 129292, 128807, 129164, 129317, 129170, 128936, 128086, 127870, 128556, 128165, 128490, 129229, 128534, 127977, 127939, 129046, 127883]"
127412,"[128618, 128851, 129161, 128466, 129408, 129135, 129246, 129388, 128841, 128620, 127906, 128706, 128298, 128335, 129127, 128600, 129355, 128960, 128604, 128091, 129352, 129324, 129311, 129269, 129366, 128587, 127983, 128252, 128738, 128568, 128742, 128397, 128049, 128928, 128579, 128263, 129301, 128752, 128909, 127952, 128826, 129001, 129146, 128124, 129365, 129178, 128324, 128041, 128902, 128860, 128036, 128006, 129306, 128245, 128465, 128220, 128921, 129420, 129272, 128660, 129407, 128407, 129079, 128926, 128573, 128052, 129296, 129057, 129124, 129970, 129414, 128329, 128467, 128925, 129315, 128544, 128817, 129243, 129287, 129068, 129386, 128418, 128827, 128231, 129351, 127950, 129387, 128748, 129115, 129371, 128330, 127852, 127923, 129385, 128053, 128457, 127949, 128270, 127993, 128359]"
127413,"[128127, 128486, 128606, 129357, 128491, 128015, 128597, 128588, 128896, 128219, 128644, 129332, 128499, 127874, 129083, 129174, 129084, 129259, 128218, 128585, 128719, 128570, 128456, 128807, 128733, 129252, 129074, 127939, 129147, 129419, 128412, 129258, 129061, 129374, 128702, 129412, 127879, 129121, 129733, 129886, 128599, 128619, 128382, 128186, 129355, 128326, 129342, 127887, 128714, 128674, 128100, 128589, 128119, 129368, 128709, 129375, 127862, 129384, 127871, 129267, 128432, 128467, 129085, 128679, 129382, 128569, 128698, 129007, 128621, 128562, 128448, 128613, 128778, 128022, 128559, 127996, 128681, 129387, 127989, 128509, 128823, 128327, 127954, 128373, 128058, 129372, 128936, 129078, 128773, 129400, 128573, 129369, 127888, 129273, 129138, 129359, 128854, 128642, 128943, 128471]"
127414,"[127896, 129376, 128154, 129346, 127965, 129220, 128795, 128914, 128361, 128176, 128971, 128842, 127892, 128518, 128854, 129034, 128965, 128893, 128044, 129011, 128975, 128767, 128710, 129096, 128363, 128068, 128010, 128073, 128357, 128463, 128896, 128267, 128371, 129158, 129212, 128636, 128478, 128139, 128640, 129115, 128409, 128187, 129200, 128635, 127964, 128608, 128794, 128773, 128595, 128020, 129210, 129024, 128499, 127926, 127863, 129064, 127875, 128460, 129102, 129147, 128534, 128883, 129298, 128548, 128132, 128624, 129229, 128317, 128482, 128426, 128186, 128178, 129202, 128555, 128953, 129046, 128031, 129126, 127899, 128321, 129224, 128050, 129131, 129176, 128628, 128112, 129055, 128812, 128141, 129014, 129155, 128872, 128757, 128322, 128342, 129027, 128714, 129030, 128153, 128406]"
127415,"[128281, 128604, 128085, 128755, 128096, 127987, 128926, 128330, 128076, 129277, 128620, 129272, 128263, 128329, 129104, 129107, 127875, 128806, 130688, 128960, 129001, 128975, 128762, 128909, 129240, 128049, 128013, 129411, 127950, 128973, 129315, 129420, 128297, 128386, 129402, 129352, 128798, 129137, 128124, 128749, 127926, 128073, 129212, 128905, 128074, 128211, 128802, 129413, 129333, 129079, 128322, 128750, 128623, 129279, 127852, 127923, 128272, 128464, 129404, 128284, 128252, 129339, 129152, 128362, 129140, 128587, 128337, 128634, 128547, 128421, 129299, 128666, 128397, 128988, 129091, 128742, 129156, 128660, 128875, 128964, 127861, 127921, 127943, 128590, 129045, 128927, 129201, 129179, 129169, 128722, 129364, 129165, 128253, 128676, 128203, 129324, 128647, 128721, 128797, 128133]"
127416,"[128882, 128226, 128153, 129328, 128463, 128952, 127973, 127988, 128459, 128583, 128269, 128157, 128067, 128941, 128560, 128870, 128825, 128910, 129295, 129251, 129245, 128759, 128506, 128649, 128413, 129247, 128309, 128760, 128641, 128837, 128820, 128578, 128526, 129155, 129005, 128032, 129238, 128758, 128538, 128816, 129195, 129390, 129326, 128422, 128977, 128963, 129081, 128513, 129080, 130353, 128319, 127940, 129285, 128161, 128530, 129223, 128682, 128858, 127996, 128485, 128586, 129175, 129182, 127946, 127890, 128647, 129040, 128955, 128414, 128183, 128638, 129034, 127990, 128561, 128750, 128409, 127958, 127971, 129131, 129176, 128379, 129128, 128566, 129041, 129112, 128811, 129303, 128772, 129299, 127876, 128669, 127878, 128983, 128328, 129279, 128080, 128362, 128620, 128451, 128696]"
127417,"[128339, 128757, 129300, 128145, 128276, 128879, 128007, 129350, 128241, 128508, 128899, 128716, 129885, 128082, 128027, 128563, 128290, 129381, 129424, 128596, 128103, 128714, 128947, 129377, 127854, 128985, 128327, 129092, 128159, 129229, 129250, 127977, 128260, 129284, 128019, 128586, 129210, 128872, 128821, 129024, 129378, 128685, 128440, 128822, 128029, 129261, 128390, 129293, 128636, 128200, 128439, 129151, 128918, 128581, 128518, 128815, 128942, 127941, 128374, 128089, 127914, 128989, 127968, 128110, 129267, 129164, 129118, 129046, 128545, 128688, 128121, 128197, 128967, 128416, 129370, 127937, 128981, 129192, 128031, 129078, 128050, 129011, 128274, 128090, 128482, 128767, 129338, 128213, 128315, 129384, 128119, 128708, 129308, 128112, 128164, 129345, 128890, 128192, 128275, 129888]"
127418,"[129174, 128127, 128644, 128588, 128544, 129074, 128467, 128773, 128619, 128119, 128432, 128826, 128373, 128951, 129357, 128248, 129035, 129132, 129273, 128902, 128124, 128422, 128738, 129419, 129387, 128219, 128909, 128819, 127992, 128702, 129296, 128733, 128568, 129355, 129412, 128146, 128466, 128630, 128695, 128402, 128570, 129383, 128486, 128660, 129380, 129258, 129334, 128896, 129388, 128709, 129368, 129359, 128456, 129970, 127879, 129237, 128921, 128599, 127950, 128326, 129286, 127955, 127871, 129146, 128214, 129394, 129016, 129079, 129365, 127993, 128385, 128572, 129311, 128742, 129385, 129342, 128791, 128001, 129333, 128354, 129175, 129396, 129414, 128729, 129384, 127909, 128190, 128752, 129408, 128550, 128253, 128720, 129432, 128230, 128559, 129377, 128417, 129252, 129397, 129026]"
127419,"[128615, 128460, 128033, 128015, 128563, 128152, 129108, 129353, 127853, 128848, 128693, 129327, 129421, 128266, 128894, 128156, 129099, 129382, 128616, 127967, 128644, 128595, 129378, 128256, 129232, 128822, 129308, 128385, 129258, 127939, 129486, 128447, 128432, 128422, 129016, 128533, 129307, 128248, 128495, 128961, 128319, 128796, 128824, 128642, 129237, 128760, 128891, 128311, 128482, 129092, 129026, 128253, 128812, 128778, 128434, 128484, 128854, 127955, 127978, 128771, 128260, 128316, 128871, 128352, 128610, 128745, 128630, 128883, 128197, 128556, 128382, 128710, 129078, 128951, 129132, 127909, 128326, 128224, 128596, 128589, 129284, 129357, 129022, 128679, 128995, 128458, 129159, 128815, 129025, 128061, 128597, 128999, 128978, 129322, 128677, 127970, 129118, 128981, 128988, 128805]"
