aid,similarity_baseline
127558,"[128252, 129333, 128926, 129366, 129081, 129216, 128797, 127921, 129019, 128084, 128362, 128676, 128951, 128281, 128566, 129365, 128333, 129299, 129352, 129288, 128706, 128418, 127999, 128851, 128960, 128935, 128750, 128666, 129361, 127913, 128102, 128458, 129306, 129231, 128917, 128921, 128782, 128141, 128008, 128318, 127993, 128237, 127991, 128329, 128576, 128968, 129334, 128091, 127873, 128828, 128184, 129080, 128544, 129132, 128694, 129201, 128525, 127946, 128547, 129165, 129135, 129407, 129221, 128600, 129105, 128267, 129296, 128227, 128421, 128464, 128465, 128522, 128660, 128602, 128457, 128880, 129410, 128049, 127938, 130688, 127979, 128071, 127906, 128973, 129143, 129076, 128347, 129146, 129096, 128324, 129342, 128263, 129237, 128258, 128265, 128303, 129385, 129272, 128587, 129106]"
127559,"[128046, 128095, 128159, 128663, 129015, 128947, 127914, 129020, 127968, 128065, 128716, 128404, 128967, 128339, 128578, 129055, 128279, 129350, 128030, 128768, 128295, 128455, 128764, 128992, 129118, 128830, 128708, 128821, 128848, 128114, 128873, 128948, 128596, 128391, 127988, 128410, 129215, 129267, 129293, 128148, 128038, 128526, 129382, 128820, 128593, 128029, 128985, 128525, 129108, 129345, 128121, 128699, 128344, 128615, 129218, 128256, 128679, 128636, 128961, 129310, 128978, 129421, 129026, 128100, 128710, 129061, 128880, 128120, 128372, 128311, 128270, 128695, 128205, 128552, 128294, 128484, 128022, 128238, 128304, 128309, 128672, 129232, 128573, 129340, 128890, 128394, 128733, 128119, 127970, 129151, 128445, 128844, 127939, 128653, 128714, 127982, 128459, 129885, 128369, 127979]"
127560,"[128513, 127981, 128627, 129362, 128527, 128505, 129281, 127876, 128133, 129082, 127884, 128647, 128450, 128750, 128217, 128676, 128220, 127994, 128277, 128076, 128198, 128092, 129180, 128045, 129285, 129262, 128747, 128099, 128721, 127995, 127851, 128201, 128624, 128503, 129401, 128631, 128722, 128876, 129137, 129235, 128574, 129277, 128786, 128134, 127972, 128414, 129204, 128407, 129223, 129155, 129316, 128507, 129305, 128582, 129047, 128330, 128438, 128814, 128195, 128689, 128620, 128328, 127946, 128542, 128614, 128629, 129102, 128321, 128324, 128162, 129145, 128993, 127929, 129302, 128247, 129097, 130168, 129068, 128673, 128333, 129037, 129080, 128362, 129297, 128462, 129198, 128587, 128376, 129296, 129190, 128184, 128106, 128263, 128421, 129404, 128549, 129270, 128433, 128649, 129119]"
127561,"[128898, 128197, 128287, 128191, 128813, 128098, 129345, 129353, 129022, 129424, 129059, 128662, 128452, 128341, 129307, 127904, 129136, 128024, 128799, 128637, 129413, 128440, 128275, 129284, 128848, 128780, 129308, 128238, 128214, 127936, 129243, 127937, 129335, 128872, 128595, 128007, 127960, 129229, 129017, 129232, 128563, 128222, 129024, 129336, 129378, 127854, 128879, 128385, 127898, 128384, 128260, 127853, 128883, 128253, 128825, 128472, 128815, 128152, 129118, 128646, 128549, 128590, 128351, 128378, 128999, 128434, 128518, 128741, 128757, 127977, 129195, 128871, 128995, 128412, 128307, 129016, 128019, 129331, 129092, 128708, 128156, 127948, 128556, 128685, 128460, 128936, 128482, 128822, 128981, 128086, 129063, 128918, 128164, 128319, 128736, 128246, 128596, 128474, 128651, 128276]"
127563,"[128157, 129303, 128821, 129128, 128463, 128369, 128292, 127988, 129310, 128947, 128000, 128538, 129055, 128358, 127968, 128182, 127998, 128315, 127899, 128279, 129182, 129164, 128120, 128816, 128240, 127951, 128583, 128339, 129368, 128294, 128032, 129229, 127914, 128716, 127856, 128541, 129131, 129176, 129090, 129293, 128236, 128567, 128710, 128276, 129885, 128525, 128256, 129245, 129421, 128714, 129195, 128961, 128646, 128270, 128456, 128922, 128970, 129108, 129048, 128636, 128820, 129378, 128417, 129198, 128482, 129244, 128426, 128423, 128011, 129170, 128448, 128067, 129200, 128854, 128879, 128145, 128595, 128995, 127929, 128054, 128531, 129080, 128459, 127940, 128895, 129312, 128088, 129338, 128238, 128031, 129151, 129251, 129242, 128148, 128307, 129027, 127898, 128280, 127919, 128761]"
127565,"[127909, 127871, 129244, 128830, 128001, 128417, 127970, 127861, 129169, 128988, 128258, 128848, 129380, 128610, 129383, 128237, 128701, 128318, 129108, 128173, 128200, 129299, 128595, 128432, 127880, 129394, 128883, 128720, 129033, 128059, 128880, 128017, 129265, 129486, 128938, 128253, 128821, 129152, 128141, 128402, 128961, 129258, 128260, 128969, 128806, 128456, 128215, 128742, 128959, 129400, 129343, 128937, 128352, 128190, 128119, 129237, 129063, 128591, 128951, 128203, 129201, 127998, 128630, 129397, 129411, 129016, 129124, 128492, 128316, 127862, 128634, 127867, 127943, 127921, 127951, 128120, 128105, 128727, 128431, 128544, 129308, 128875, 127950, 128568, 128368, 128879, 128854, 128227, 128467, 129293, 129272, 129231, 129377, 128048, 128797, 128458, 128754, 129287, 128645, 128890]"
127566,"[128761, 129047, 129105, 127916, 127988, 128064, 129280, 128971, 128870, 128582, 128671, 128949, 128284, 128114, 128515, 128076, 128010, 129220, 128510, 129395, 128270, 128828, 128309, 128414, 129096, 127875, 129218, 128663, 128267, 128473, 128141, 128524, 127972, 128463, 130353, 128115, 128555, 128361, 129062, 128505, 129111, 129048, 129401, 128525, 128355, 129097, 129198, 128548, 127926, 128910, 128062, 128965, 127985, 128317, 129288, 128715, 128914, 128550, 128802, 129333, 128839, 128095, 128566, 128230, 129052, 127881, 128926, 129155, 128041, 128020, 127981, 128676, 129018, 129045, 128013, 128623, 128713, 128400, 129027, 129299, 127965, 127851, 127876, 127886, 129402, 128333, 128409, 128560, 128124, 129270, 127868, 127914, 129104, 128821, 128773, 128237, 128558, 128438, 129158, 129215]"
127567,"[128126, 127934, 128306, 128896, 128968, 128547, 128066, 128216, 128199, 128142, 128194, 128854, 129405, 128248, 128237, 129293, 129164, 129360, 128978, 129256, 128680, 128551, 128434, 127998, 129031, 129322, 129279, 128808, 128346, 128944, 129145, 127887, 128829, 127980, 129313, 128224, 129384, 127953, 128676, 129327, 128562, 129204, 128949, 128821, 129080, 127971, 129310, 128791, 128035, 129231, 128449, 128392, 128585, 128636, 128028, 129108, 129126, 129365, 128581, 128482, 128599, 128422, 129014, 128492, 129397, 129132, 128858, 128213, 128072, 129299, 128670, 128260, 129217, 128092, 128311, 128417, 128668, 129084, 128951, 128186, 128675, 128614, 129427, 128524, 128616, 129270, 129298, 127880, 127978, 128531, 129101, 128888, 129043, 129267, 128387, 128495, 129090, 129383, 128316, 128173]"
127570,"[128898, 128024, 128813, 128825, 128238, 128214, 128005, 128319, 127936, 128995, 129424, 128589, 128384, 128378, 128549, 128871, 128165, 128662, 129353, 128799, 127960, 129307, 128222, 128642, 128315, 128385, 128150, 128474, 127850, 129284, 128745, 128936, 128090, 129232, 128646, 128246, 127979, 128382, 128351, 129017, 127996, 128796, 128287, 127904, 129065, 128404, 129066, 128597, 128563, 128672, 128313, 128128, 127870, 127975, 128341, 128275, 128152, 127853, 129261, 128483, 128156, 128082, 129151, 127895, 128708, 129496, 129092, 128556, 128307, 128693, 129022, 128253, 128942, 128746, 128883, 128383, 127860, 128653, 128955, 128596, 128872, 128999, 128718, 128710, 128301, 129378, 128260, 127977, 128496, 128848, 128615, 128805, 128937, 128719, 128326, 128951, 129251, 129078, 129345, 129328]"
127571,"[128547, 129179, 128152, 128456, 129330, 127861, 129073, 129392, 129398, 127867, 129293, 128316, 128500, 127979, 128206, 127933, 129970, 128701, 127950, 128017, 127898, 129397, 128422, 129412, 128544, 128417, 128458, 128472, 129366, 128695, 129051, 127921, 128717, 128854, 128791, 128933, 129299, 127880, 129201, 129405, 128675, 128303, 128141, 128693, 129287, 129369, 127970, 129411, 128492, 127881, 128821, 129096, 129126, 128961, 128645, 127862, 128267, 128951, 129368, 128176, 128523, 128030, 129272, 129357, 128446, 128260, 129231, 127953, 127891, 128742, 128289, 127998, 128353, 128883, 129244, 129306, 128482, 129132, 129200, 127913, 128595, 128880, 128224, 128126, 128797, 128521, 129364, 129327, 129150, 128944, 128541, 128173, 128237, 128938, 127856, 128710, 128709, 128920, 128307, 128160]"
127572,"[127942, 128122, 128422, 128368, 127906, 128319, 129247, 128482, 128760, 128498, 128541, 128860, 128951, 128033, 129390, 128312, 129368, 129414, 128224, 128034, 129334, 128710, 128772, 128748, 128622, 128015, 128796, 128043, 129357, 128577, 129387, 127979, 128488, 128345, 129366, 128048, 129310, 128459, 129343, 128952, 128382, 128271, 129217, 128599, 129231, 129085, 128606, 129970, 129135, 128343, 128553, 128729, 129372, 129256, 128675, 128155, 128465, 128589, 128901, 129400, 128811, 129407, 128476, 128826, 127872, 128257, 128996, 129355, 128218, 128725, 127939, 128656, 129327, 129392, 128072, 129130, 128169, 129316, 128086, 127952, 128235, 128563, 129073, 128266, 128612, 129382, 128717, 128576, 129421, 128854, 129146, 129080, 129112, 129175, 128061, 128213, 128407, 128654, 128697, 127933]"
127573,"[127970, 128021, 129334, 129287, 129237, 128738, 129124, 128729, 129414, 127909, 128701, 128465, 129324, 127873, 128283, 128939, 128422, 129269, 128909, 129356, 127950, 129258, 128748, 128250, 128826, 128258, 129387, 128577, 129311, 129315, 128781, 127943, 128124, 128979, 128408, 129255, 128190, 128841, 128791, 129343, 128368, 128203, 129286, 129432, 129397, 129079, 127861, 128119, 128475, 128782, 128352, 129243, 128819, 128742, 128935, 128485, 128618, 129178, 128817, 128220, 128359, 129342, 128564, 129385, 129244, 128245, 128033, 128760, 128466, 129319, 128001, 129486, 129352, 128417, 128961, 128860, 129033, 128938, 129400, 128630, 129296, 129174, 128925, 128968, 128660, 129407, 128733, 128902, 128568, 128041, 128576, 128272, 128579, 128256, 128049, 128428, 128880, 128830, 129388, 128048]"
127574,"[129065, 127951, 128927, 128883, 127870, 128076, 128467, 128988, 128919, 128330, 128254, 128741, 128073, 128981, 127898, 129017, 128975, 129404, 129022, 128357, 128105, 128214, 128253, 128370, 128973, 128490, 128248, 128878, 127891, 128416, 128999, 128958, 128136, 128160, 129016, 128936, 128212, 128096, 128942, 128806, 130688, 128497, 128805, 129131, 129176, 128055, 129296, 128003, 129339, 128549, 129108, 128595, 128383, 129277, 128434, 128709, 127971, 129011, 128905, 129240, 127907, 128550, 127992, 128646, 128322, 128371, 129259, 129397, 128926, 128642, 128773, 128390, 128848, 128033, 129365, 129165, 128411, 129309, 128260, 129322, 127950, 128287, 128871, 128282, 128543, 128755, 127937, 129282, 128128, 129383, 129402, 129109, 128528, 127867, 129237, 127918, 128085, 128746, 128005, 129320]"
127575,"[127905, 128415, 128113, 129310, 127977, 128290, 128392, 128541, 129261, 129348, 128740, 129292, 128060, 129164, 128684, 128636, 128482, 128987, 128449, 128112, 128455, 128148, 127934, 128616, 128292, 129888, 128978, 128617, 128567, 128920, 129173, 128632, 129093, 128192, 128224, 127911, 128981, 128563, 128650, 128854, 128129, 127971, 129011, 129154, 128332, 128757, 128670, 128121, 128248, 128110, 127893, 128551, 128651, 128596, 129034, 129316, 129291, 128685, 129421, 128531, 127872, 129317, 127854, 128429, 128165, 129168, 128086, 128968, 128328, 129210, 129262, 129170, 128122, 128371, 128653, 128746, 128216, 128687, 127860, 127978, 129118, 127941, 128319, 128673, 127967, 128390, 127962, 128163, 128872, 128815, 129382, 128471, 129195, 129058, 128834, 129432, 128031, 128896, 128393, 128879]"
127576,"[128046, 128095, 128159, 128663, 129015, 128947, 127914, 129020, 127968, 128065, 128716, 128404, 128967, 128339, 128578, 129055, 128279, 129350, 128030, 128768, 128295, 128455, 128764, 128992, 129118, 128830, 128708, 128821, 128848, 128114, 128873, 128948, 128596, 128391, 127988, 128410, 129215, 129267, 129293, 128148, 128038, 128526, 129382, 128820, 128593, 128029, 128985, 128525, 129108, 129345, 128121, 128699, 128344, 128615, 129218, 128256, 128679, 128636, 128961, 129310, 128978, 129421, 129026, 128100, 128710, 129061, 128880, 128120, 128372, 128311, 128270, 128695, 128205, 128552, 128294, 128484, 128022, 128238, 128304, 128309, 128672, 129232, 128573, 129340, 128890, 128394, 128733, 128119, 127970, 129151, 128445, 128844, 127939, 128653, 128714, 127982, 128459, 129885, 128369, 127979]"
127577,"[128757, 127977, 127854, 128879, 128055, 129229, 128440, 128563, 128275, 129381, 129424, 128241, 128596, 129378, 129250, 128942, 129210, 128813, 127941, 129024, 128815, 129261, 128315, 128007, 129284, 127887, 128556, 128690, 129335, 128936, 128872, 128103, 128646, 127937, 128685, 127971, 128482, 128581, 128483, 129292, 128260, 127898, 128031, 129011, 129170, 127951, 128129, 128746, 128238, 128029, 129092, 127850, 129345, 128319, 128741, 129308, 128518, 128898, 128225, 128390, 128439, 128200, 128821, 129888, 129066, 129029, 128370, 128853, 128110, 128767, 127895, 128274, 129192, 128543, 128883, 128528, 129227, 128918, 128089, 128121, 128891, 128549, 128654, 128697, 128192, 128959, 128412, 129267, 127905, 128714, 128616, 128449, 128628, 128024, 129293, 128019, 129164, 127883, 127978, 128371]"
127578,"[128190, 128909, 128124, 129279, 128701, 129272, 128675, 128742, 128875, 128604, 128337, 129414, 128791, 128833, 129311, 128826, 129079, 128902, 129315, 127873, 128220, 129244, 128049, 127852, 127923, 128968, 128035, 128921, 129299, 129397, 128550, 129306, 129324, 129033, 128422, 128817, 129037, 128467, 128397, 129486, 129385, 129178, 128880, 128041, 128960, 129262, 129296, 129175, 128167, 129237, 128256, 128021, 129124, 129334, 128466, 128316, 128539, 129316, 129132, 129135, 128367, 129394, 128748, 128259, 128938, 129057, 129169, 128738, 128310, 129287, 129201, 128472, 128252, 127950, 128465, 127980, 128660, 129270, 128072, 129411, 129352, 129432, 129028, 128215, 128028, 129387, 128001, 128355, 128622, 129343, 128749, 128166, 128284, 129280, 128577, 128949, 128265, 128203, 129393, 128245]"
127579,"[128767, 128714, 128896, 128499, 128711, 128373, 128518, 128031, 128412, 129210, 128879, 129384, 128815, 128260, 128757, 127978, 128581, 128776, 128050, 127941, 129147, 129381, 127918, 128357, 127887, 128241, 128164, 128456, 128248, 129024, 128121, 129267, 128390, 128460, 129377, 129370, 129131, 129176, 128007, 128563, 129046, 128769, 127854, 127850, 128872, 129250, 128807, 128822, 128680, 129011, 128103, 129090, 128741, 128266, 129217, 128585, 129078, 128371, 129108, 128326, 129085, 128119, 128509, 128596, 128200, 128821, 128854, 128812, 128636, 129424, 127951, 129378, 128899, 128482, 129293, 128936, 128019, 127880, 128595, 128194, 129259, 129284, 128110, 128651, 129229, 128918, 128197, 128534, 128657, 128778, 128448, 128276, 128733, 128434, 129427, 128644, 128145, 129129, 128244, 128690]"
127580,"[128938, 128695, 128289, 128588, 128432, 129258, 128720, 128127, 128544, 128951, 129237, 128797, 128738, 128237, 129334, 127880, 128921, 128573, 128733, 128033, 128576, 129486, 128675, 129026, 129383, 127921, 128248, 128318, 129387, 128988, 129074, 127909, 127950, 128467, 128266, 128402, 129369, 129397, 128517, 128742, 128644, 129311, 128368, 129286, 129342, 128929, 129132, 129272, 128591, 128902, 128851, 128880, 128562, 128422, 128590, 128599, 129400, 129366, 128701, 128119, 128017, 129051, 129394, 127999, 129343, 128630, 128632, 129090, 128826, 128215, 128219, 129432, 128791, 129256, 128677, 128456, 128348, 129244, 129084, 128961, 128793, 127970, 129380, 129299, 128645, 127867, 128173, 129412, 128352, 128417, 127943, 128729, 129252, 128568, 129372, 129267, 128619, 127862, 129414, 127891]"
127582,"[128380, 129134, 129020, 128438, 127971, 128095, 128982, 128910, 128526, 128966, 128969, 128970, 128333, 128062, 128464, 127944, 128707, 128114, 129215, 128549, 129152, 128092, 127921, 128279, 128065, 128721, 127915, 129195, 129231, 128513, 129031, 128237, 129496, 128421, 128422, 127979, 128084, 128030, 128459, 129047, 129277, 128211, 128633, 127876, 128905, 127881, 128972, 128217, 128671, 128330, 129251, 128814, 128583, 129288, 128120, 128432, 128183, 128018, 128300, 129281, 128951, 128968, 128315, 128699, 128458, 128134, 127989, 128440, 128696, 128489, 128926, 129019, 128379, 129137, 128542, 129091, 127938, 128995, 129048, 129285, 128240, 128352, 128376, 128247, 128238, 129362, 128005, 128590, 128797, 128705, 128258, 128455, 127972, 128046, 128391, 130688, 128362, 128642, 128203, 128263]"
127583,"[128152, 128378, 128214, 128883, 127975, 127993, 128319, 128693, 128704, 128951, 128105, 128253, 128307, 127904, 129017, 129410, 129035, 128642, 128955, 128033, 128927, 128549, 128805, 128995, 128705, 128595, 128008, 128391, 128003, 128384, 128824, 128646, 128935, 128745, 128049, 128822, 128024, 128760, 128422, 129378, 129022, 128424, 129016, 129299, 128973, 128871, 129063, 128806, 128589, 129353, 129297, 128360, 128256, 128467, 128848, 128222, 129169, 127960, 128352, 128246, 128440, 127853, 128098, 129092, 129244, 128813, 128999, 128750, 128341, 128769, 129195, 128858, 129175, 129357, 128902, 128150, 127948, 129320, 128959, 128979, 128446, 128796, 127973, 128390, 128826, 128156, 129231, 128942, 128484, 129309, 128898, 129146, 128301, 128275, 129424, 128191, 128825, 128873, 129081, 129065]"
127584,"[128224, 128434, 128585, 128850, 128771, 127860, 129188, 128156, 129159, 128691, 128218, 129374, 128677, 127925, 128460, 128178, 128490, 128632, 128163, 128370, 128823, 128179, 128266, 128650, 128741, 128350, 128651, 129175, 128116, 127854, 129025, 129354, 129000, 129065, 128894, 128702, 128254, 128486, 128615, 128616, 128122, 128576, 129078, 129042, 129252, 129358, 129242, 128015, 129186, 127939, 128058, 127918, 128694, 129131, 129176, 129313, 129099, 128177, 128517, 128746, 128447, 128412, 128171, 127978, 127853, 128112, 128773, 128811, 129121, 128101, 128022, 128936, 128248, 127870, 128977, 128164, 128356, 128348, 128482, 128326, 128003, 129322, 128681, 129108, 129340, 129382, 128172, 128375, 128594, 127962, 128725, 128024, 128033, 128110, 128570, 128373, 127850, 127996, 128807, 129237]"
